update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1171422771,Prefences - Shortcut Keys - changing Key Sequence ==> npe,1171436366,[KeyBindings] Prefences - Shortcut Keys - changing Key Sequence ==> npe,174135,,,,,,,,
1171423449,Preferences - Shortcut Keys - changing Key Sequence ==> no propertyChange,1171436508,[KeyBindings] Preferences - Shortcut Keys - changing Key Sequence ==> no propertyChange,174136,,,,,,,,
1153226494,Table selection drawing incorrectly,1171441007,Table selection drawing incorrectly when custom draw,150990,,,,,,,,
1171431023,Add link to preferences page for 'The file has changed on the system' dialog,1171457468,[Preferences] Add link to preferences page for 'The file has changed on the system' dialog,174146,,,,,,,,
1171455826,Project Explorer has extra actions in context menu,1171457925,[CommonNavigator] Project Explorer has extra actions in context menu,174207,,,,,,,,
1171452027,IWorkbenchHelpSystem#displayHelpResource should support platform: URLs,1171468533,[Help] IWorkbenchHelpSystem#displayHelpResource should support platform: URLs,174201,,,,,,,,
1171488034,Product configuration editor cannot be opened in ja_JP locale.,1171490188,[Forms] Product configuration editor cannot be opened in ja_JP locale.,174248,1171535205,ICU missing resources when running in ja_JP,,,,,,
1171470764,[hyperlinking] Cannot resolve conflicting hyperlinking directors,1171504518,[navigation] Cannot resolve conflicting hyperlinking directors,174235,1172827930,[api][navigation] Cannot resolve conflicting hyperlinking directors,,,,,,
1171520649,Adopt FileStoreEditorInput,1171520792,[implementation] Adopt FileStoreEditorInput,174287,,,,,,,,
1171535811,ImageLoader can,1171536052,ImageLoader can't load its self saved PNG,174332,,,,,,,,
1171536120,"""Invalid menu extension"" for child menu item when parent is not applicable",1171542310,"[Contributions] ""Invalid menu extension"" for child menu item when parent is not applicable",174333,,,,,,,,
1170513430,[DataBinding] Support addPropertyChangeListener(PropertyChangeListener) in JavaBeanObservableValue,1171572592,[DataBinding] Consistency when registering property change listeners,172765,,,,,,,,
1171373810,PresentationReconciler damaging incorrect partition,1171605835,[implementation] PresentationReconciler damaging incorrect partition,174061,,,,,,,,
1171554896,[views] [menus] activating the view menu does not activate the view,1171607154,[ViewMgmt] [Contributions] activating the view menu does not activate the view,174378,,,,,,,,
1171612457,Illegal Thread access on startup,1171612492,[WorkbenchLauncher] Illegal Thread access on startup,174435,,,,,,,,
1171599269,BindList does not apply Converter,1171614131,[DataBinding] BindList does not apply Converter,174421,,,,,,,,
1161643333,mouse events in embedded SWT_AWT components received incorrectly,1171614272,BUTTON_2 events/ctrl-click in embedded SWT_AWT components received incorrectly,162035,,,,,,,,
1171566417,SWTError (XPCOM error -2147467259) when using the SWT 3.3 Broswer widget on Linux with Mozilla 1.7.8,1171617471,[Browser] SWTError (XPCOM error -2147467259) when using the SWT 3.3 Broswer widget on Linux with Mozilla 1.7.8,174395,,,,,,,,
1171540303,IWorkingSetElementAdapter documentation is sparse/misleading,1171636882,[WorkingSets] IWorkingSetElementAdapter documentation is sparse/misleading,174345,,,,,,,,
1170155789,[DataBinding] Evaluate BindSpec method naming conventions,1171717100,[DataBinding] Binding customization story,172193,,,,,,,,
1171872074,[Contributions] deprecate the 5 legacy extension points,1171878563,[Contributions] Add comments to 5 schema docs,174622,1179338909,[Contributions] [Doc] Add comments to 5 schema docs,,,,,,
1171880573,Minor error in code snippet in the javadoc of the class Form,1171880980,[Forms] Minor error in code snippet in the javadoc of the class Form,174646,,,,,,,,
1171696483,Mozilla XPCOM broken in 3.2.2,1171889375,[Browser] Mozilla XPCOM broken in 3.2.2,174547,1171986556,[Browser] [64] Mozilla XPCOM broken in 3.2.2,,,,,,
1171641203,Custom drag source image effect is not displayed out of the SWT window,1171890415,[DND] Custom drag source image effect is not displayed out of the SWT window,174519,,,,,,,,
1171292044,[Workbench] Remove the hide/show view entry from the Window menu,1171898354,[Workbench] Remove the hide/show toolbar entry from the Window menu,173927,,,,,,,,
1171600744,org.eclipse.ui.progress.DeferredTreeContentManager adds duplicate items in a tree,1171900427,[Progress] org.eclipse.ui.progress.DeferredTreeContentManager adds duplicate items in a tree,174423,,,,,,,,
1171013788,web browser preference page text does not flow,1171915007,[Browser] web browser preference page text does not flow,173655,,,,,,,,
1171917189,"a possible out-of-bound array access in ""org.eclipse.debug.ui/ui/org/eclipse/debug/ui/memory/AbstractTableRendering.java""",1171924048,"[Memory View] a possible out-of-bound array access in ""org.eclipse.debug.ui/ui/org/eclipse/debug/ui/memory/AbstractTableRendering.java""",174722,,,,,,,,
1171953231,[org.eclipse.ant.ui] ant editor breaks on imported build files,1171956434,ant editor breaks on imported build files,174759,,,,,,,,
1171881235,[Progress] Progress dialog's title not always updated when job's name changed,1171961411,Job#setName should specify it may not take effect until next time job is scheduled,174650,,,,,,,,
1171966894,[launching] no onger prompted to delete associated launch configs,1171968099,[launching] no longer prompted to delete associated launch configs,174797,,,,,,,,
1171978932,[Menus] Add to .cvsignore no longer works in Commit Wizard,1171979003,[Menus] Strange entry in log opening Commit Wizard,174846,,,,,,,,
1171968042,backreference syntax documented incorrectly,1172025814,[misc] backreference syntax documented incorrectly,174803,,,,,,,,
1172032072,GC#setAdvanced(true)+ not working on under Linux-GTK,1172032185,GC#setAdvanced(true)+gc#drawImage() not working on under Linux-GTK,174932,,,,,,,,
1172003427,Leakage: PluginActionContributionItem not being removed as activity manager listener,1172045436,[Contributions] Leakage: PluginActionContributionItem not being removed as activity manager listener,174908,,,,,,,,
1172050513,Provide API to select item without scrolling,1172051450,Provide API to select tree items without scrolling,174968,,,,,,,,
1171979790,Font family declarations made in style applied to dynamic help view,1172058814,[Help] Font family declarations made in style applied to dynamic help view,174849,,,,,,,,
1171968640,setupSelectionsBasedOnSelectedTypes() casts to IResource,1172070772,[Import/Export] setupSelectionsBasedOnSelectedTypes() casts to IResource,174806,,,,,,,,
1172050757,"[Dialogs] (regression) Message dialog not shown, and is non-blocking",1172072517,[Dialogs] (regression) Message dialog is non-blocking,174969,,,,,,,,
1171615188,FormColors broken in 3.3 M5,1172078025,[Forms] FormColors broken in 3.3 M5,174441,,,,,,,,
1172072468,StatusNotificationManager.showError does not clear the dialog field on close,1172079966,StatusNotificationManager.showError - dialog no longer appears,175046,,,,,,,,
1172139126,Multiple entries for Share Project in the new menu support,1172140997,[Menu] Multiple entries for Share Project in the new menu support,175135,1172144869,[Menus] Multiple entries for Share Project in the new menu support,,,,,,
1171681009,wizards too wide on dual-head system,1172157967,[Wizards] wizards too wide on dual-head system,174545,,,,,,,,
1172134702,Drag and drop problems with frames in Eclipsde SDK 3.1.2,1172159512,[DnD] Drag and drop problems with frames in Eclipsde SDK 3.1.2,175124,,,,,,,,
1172156534,Loop exception on shutdown,1172193408,[Viewers] Loop exception on shutdown,175192,,,,,,,,
1172227004,Changes to SearchPattern break tests,1172227877,[open type]  Changes to SearchPattern break tests,175304,,,,,,,,
1171976170,Ctrl+M does not restore editor on linux,1172274814,Ctrl+M does not restore editor in 3.3 experimental presentation,174832,,,,,,,,
1172310153,runtime exception in objectContribution selectionChanged sabatoges popup menu,1172319292,[Contributions] runtime exception in objectContribution selectionChanged sabatoges popup menu,175417,,,,,,,,
1172327678,Should be possible to place FVB Top / Top Right,1172327695,Should be possible to initially place FVB Top / Top Right,175420,1172502110,[FastView] Should be possible to initially place FVB Top / Top Right,,,,,,
1172242512,Unchecking Show Quick Diff fails when line numbers are shown,1172461083,[rulers] Unchecking Show Quick Diff after 'Show Annotation' fails if line numbers are shown,175368,,,,,,,,
1172487948,Welcome preference page leaks one image,1172496888,[Intro] Welcome preference page leaks one image,175564,,,,,,,,
1171892676,Native Tooltip no longer showing using OwnerDrawLabelProvider,1172502602,[JFace] Native Tooltip no longer showing using OwnerDrawLabelProvider,174675,1172510353,[Viewers] Native Tooltip no longer showing using OwnerDrawLabelProvider,,,,,,
1172313094,TreePath moved to internal package,1172502914,[DataBinding] TreePath moved to internal package,175418,,,,,,,,
1172267613,Decorated text boxes in forms missing border,1172505509,[Forms] Decorated text boxes in forms missing border,175408,,,,,,,,
1172506090,ConcurrentModificationException during DecorationScheduler$3.setUpUpdates,1172506103,[Decorators] ConcurrentModificationException during DecorationScheduler$3.setUpUpdates,175606,,,,,,,,
1171598234,TextViewer.getTopIndexStartOffset() wrong in case of projection,1172552915,[implementation] TextViewer.getTopIndexStartOffset() wrong in case of projection,174419,,,,,,,,
1172240862,NLS:French labels for Search and for Search scope need a SPACE character before the colon character,1172570369,[Help] NLS:French labels for Search and for Search scope need a SPACE character before the colon character,175365,1173099886,[Help] NLS33:French labels for Search and for Search scope need a SPACE character before the colon character,,,,,,
1172078130,MAC Error when using plug-in with Axis and wss4j,1172570586,[SSH2] MAC Error when using plug-in with Axis and wss4j,175058,,,,,,,,
1172569343,PatternRule doesn't unread chars correctly if rule fails (template is not matched) but start sequence is recognized,1172577774,[misc] PatternRule doesn't unread chars correctly if rule fails (template is not matched) but start sequence is recognized,175712,,,,,,,,
1172665529,[User Assistance] dynamic Help text gone ..,1172667373,[Help] dynamic Help text gone ..,175877,,,,,,,,
1172683746,Incorrect Service ranking for splash StartupMonitor,1172733944,[WorkbenchLauncher] Incorrect Service ranking for splash StartupMonitor,175952,,,,,,,,
1172725188,NPE in BasicSplashHandler,1172740755,[WorkbenchLauncher] NPE in BasicSplashHandler,176001,,,,,,,,
1172665559,"[Project Explorer] ""Show in Project Explorer"" does not work from editor",1172741472,"[CommonNavigator] ""Show in Project Explorer"" does not work from editor",175878,,,,,,,,
1172638852,'Ignore WhiteSpace' in Apply Patch wizard does not work,1172743438,[Apply Patch] 'Ignore WhiteSpace' in Apply Patch wizard does not work,175811,,,,,,,,
1172718511,Widget is disposed in FormHeading,1172747148,[Forms] Widget is disposed in FormHeading,175989,,,,,,,,
1172444636,TableViewer - Combo cell editor - Hovering blue selection like ordinary combo,1172836252,CCombo does not hover-select items like Combo,175474,,,,,,,,
1172847977,Create,1172848080,Creationg of the lucene analysis engine fails with French locale,176242,1173087147,[Help] Creationg of the lucene analysis engine fails with French locale,,,,,,
1173002434,UI Forms: SharedScrolledComposite.dispose never called,1173044840,UI Forms: ScrolledPageContent.dispose never called,176310,1173090006,[Forms] ScrolledPageContent.dispose never called,,,,,,
1172749053,"ProgressManager.setCanceled() ignores ""false""",1173087824,"[Progress] ProgressManager.setCanceled() ignores ""false""",176069,,,,,,,,
1173002144,UI forms: NPE in FormColors.dispose,1173089582,[Forms] NPE in FormColors.dispose,176309,,,,,,,,
1171629770,Opening Resource perspective logs Errors,1173090265,[Perspectives] Opening Resource perspective logs Errors,174483,,,,,,,,
1172237282,Basic text font color does not remain changed,1173090735,[Preferences] Basic text font color does not remain changed,175358,,,,,,,,
1172484669,"NLS33: translation of ""Run As"", ""Debug As"", ""Profile As"", etc",1173099936,"NLS33:translation of ""Run As"", ""Debug As"", ""Profile As"", etc",175549,,,,,,,,
1172814097,Widget is disposed in BusyIndicator,1173100582,[Forms] Widget is disposed in BusyIndicator,176166,,,,,,,,
1173094634,Allow Reference core expressions,1173102999,[Contributions] Allow Reference core expressions,176395,,,,,,,,
1173107401,Can't display progress bar on splash screen,1173107792,[WorkbenchLauncher] Can't display progress bar on splash screen,176418,,,,,,,,
1173089141,Accessibility:link in Product Configuration window is barely visible in high contrast mode,1173108025,[Forms] Accessibility:link in Product Configuration window is barely visible in high contrast mode,176381,,,,,,,,
1173106733,RHEL: Search hits don't highlight in help search,1173108698,[Help] Search hits don't highlight in help search,176415,,,,,,,,
1173084107,NLS33:button labels on Content Types Preferences truncated,1173172353,[Preferences] NLS33:button labels on Content Types Preferences truncated,176373,,,,,,,,
1172805688,Endless Loop After Out Of Memory Exception,1173172562,[StatusHandling]Endless Loop After Out Of Memory Exception,176153,,,,,,,,
1173240046,BadLocationException,1173240081,BadLocationException while doing inline-refactoring,176586,1173609568,[typing] BadLocationException while doing inline-refactoring,,,,,,
1173251553,Tree column size too narrow for bold text,1173251829,Tree column size too narrow for text,176602,,,,,,,,
1173107455,Ui issues with blocking dialog,1173278862,[Progress] Ui issues with blocking dialog,176419,1173344996,[Progress] Unlabelled progress monitors shiuld have a default value in the blocked jobs dialog,,,,,,
1173108320,Javadoc view appears above fast view,1173279308,[FastViews] Javadoc view appears above fast view,176421,,,,,,,,
1173123642,NPE while refreshing the problem view,1173279361,[Markers] NPE while refreshing the problem view,176441,,,,,,,,
1173252777,FilteredItemsSelectionDialog should show view menu on mouseDown,1173280995,[Dialogs] FilteredItemsSelectionDialog should show view menu on mouseDown,176604,,,,,,,,
1173254424,FilteredItemsSelectionDialog.GranualProgressMonitor does not support subTask(..) and misses message updates,1173281053,[Dialogs] FilteredItemsSelectionDialog.GranualProgressMonitor does not support subTask(..) and misses message updates,176607,,,,,,,,
1173237699,Drag support not always added on TitleRegion's image,1173281840,[Forms] Drag support not always added on TitleRegion's image,176583,,,,,,,,
1173087910,TableWrapLayout incorrectly calculates height for rowspan > 1,1173286804,[Forms] TableWrapLayout incorrectly calculates height for rowspan > 1,176380,,,,,,,,
1156129543,"""Select Required"" should choose the minimal dependency if more options exist",1173358167,"[update] ""Select Required"" chooses SDK when Runtime is needed",154505,,,,,,,,
1173371795,[Undo] - DeleteResourcesOperation does not handle nested/redundant delete,1173371880,[Undo] - DeleteResourcesOperation does not handle overlapped selections,176764,,,,,,,,
1152174796,asyncExec should execute runnables as soon as possible,1173418250,asyncExec is poorly documented,149830,,,,,,,,
1172768325,SLED10 : Combo with SWT.READ_ONLY does not trigger ModifyEvent,1173429299,Combo with SWT.READ_ONLY does not trigger ModifyEvent,176115,,,,,,,,
1171642949,NLS:questions about LaunchConfigurationsMessages.properties,1173522699,NLS33:questions about LaunchConfigurationsMessages.properties,174527,,,,,,,,
1173373406,ClassCastException when I try to save as,1173610929,[misc] ClassCastException when I try to save as,176767,,,,,,,,
1173557620,Eclipse won't run on Vista,1173626638,Eclipse won't run on Vista with JRE 7,176927,,,,,,,,
1173331826,ContentAssistant being triggered on wrong option,1173677743,[content assist] ContentAssistant being triggered on wrong option,176698,,,,,,,,
1173239344,DBCS3.3: show whitespace doesn't work for idographic space,1173680208,[misc] DBCS3.3: show whitespace doesn't work for idographic space,176585,,,,,,,,
1173154420,DBCS3.3: please back to the key binding for Content Assist,1173681009,[key binding] DBCS3.3: please back to the key binding for Content Assist,176474,,,,,,,,
1173689340,NLS33:navigation link at the top of notices.html does not display NLS chars properly,1173693307,[Webapp] NLS33:navigation link at the top of notices.html does not display NLS chars properly,176985,,,,,,,,
1173407155,org.eclipse.swt.internal.ole.win32.ComObject  misbehavior in multithreaded application,1173700260,[OLE] org.eclipse.swt.internal.ole.win32.ComObject  misbehavior in multithreaded application,176792,,,,,,,,
1171804269,"[Progress] Progress Window not resizeable, (sometimes) not backgroundable",1173713093,[Progress] Progress user dialog not resizeable,174580,,,,,,,,
1162548676,[Field Assist] - Deprecate DecoratedField and related classes,1173721884,[Field Assist] - API - Deprecate DecoratedField and related classes,163345,,,,,,,,
1172512478,Crashing on linux every 3-5 min.,1173766669,Crashing on linux,175622,,,,,,,,
1173759509,NPE in PopupMenuExtender.dispose,1173768077,[Contributions] NPE in PopupMenuExtender.dispose,177116,,,,,,,,
1171543918,IViewerLabelProvider isn't supported by the TreeViewer anymore,1173776499,[Viewers] IViewerLabelProvider isn't supported by the TreeViewer anymore,174355,,,,,,,,
1173766027,Dispised TableEditor recieves resize event and crashes,1173782726,Disposed TableEditor recieves resize event and crashes,177123,,,,,,,,
1173788294,{Min/Max] Editor area state not perspective based,1173792937,[Min/Max] Editor area state not perspective based,177181,,,,,,,,
1173786047,RCP help content based on topics that contain filtered links to other topics is broken in 3.3,1173794195,[Help] Preserve pre-3.3 handling of invalid link_to's,177171,,,,,,,,
1173717230,Project Explorer Working Sets As Top-Level Do Not Work,1173796088,[WorkingSets] Project Explorer Working Sets As Top-Level Do Not Work,177071,1174465823,[CommonNavigator] Project Explorer Working Sets As Top-Level Do Not Work,,,,,,
1173714840,org.eclipse.jface.viewers.TreeSelection#equals/hashcode should use IElementComparer,1173796145,[Viewers] org.eclipse.jface.viewers.TreeSelection#equals/hashcode should use IElementComparer,177064,,,,,,,,
1173692469,JFace Wizard background image not mirrored for Bidi Languages,1173796663,[Wizards/BiDi] JFace Wizard background image not mirrored for Bidi Languages,176993,,,,,,,,
1173428396,if i minimize the package explorer view in PDE perspective and try to close the view it is getting maximized,1173796978,[Presentations] if i minimize the package explorer view in PDE perspective and try to close the view it is getting maximized,176822,,,,,,,,
1173441925,FVB: Bottom views appear on right FVB side,1173797124,[Min/Max] Bottom views appear on right FVB side,176848,,,,,,,,
1173441499,FVB: Restore from Editor-Area leaves View unrestored,1173797504,[Min/Max] Restore from Editor-Area leaves View unrestored,176845,,,,,,,,
1173416693,Mouse events during busy cursor / progress dialog are inconsistent across platforms,1173797935,[Progress] Mouse events during busy cursor / progress dialog are inconsistent across platforms,176807,,,,,,,,
1172800075,"[Viewers]StructuredViewer#buildLabel(ViewerLabel, Object) not called any more",1173798384,"[Viewers]should deprecate ""AbstractTreeViewer#buildLabel(ViewerLabel, Object)"" and mention in the porting guide",176143,,,,,,,,
1173798228,Toolbar and Perspective bar should not be default locations for fast view trim,1173798777,[Min/Max] Toolbar and Perspective bar should not be default locations for fast view trim,177200,,,,,,,,
1173787371,[Field Assist] Add 7x7 information control decoration to FieldDecorationRegistry,1173802641,[Field Assist] [API] - Add 7x7 information control decoration to FieldDecorationRegistry,177176,,,,,,,,
1146656027,Performnace: TreeViewer::getSelection() is expensive and could easily be cached,1173853413,Performance: TreeViewer::getSelection() is expensive and could easily be cached,140032,,,,,,,,
1173780588,[Browser] The javascript 'top.close() ' command closes eclipse,1173868066,[Browser] The javascript 'top.close() ' closes eclipse,177156,1177411793,[Browser] The javascript 'top.close() ' crashes eclipse,,,,,,
1169615563,"When ""@Ctrl+Break"" was appended into lable of menu, PDE can not startup",1173871607,"When ""@Ctrl+Break"" was appended into lable of menu, Workbench can not startup",171522,1173872655,"[KeyBindings] When ""@Ctrl+Break"" was appended into lable of menu, Workbench can not startup",,,,,,
1173933401,Adopt new IResource.findMaxProblemSeverity API,1173945381,[Wizards] Adopt new IResource.findMaxProblemSeverity API,177519,,,,,,,,
1173925832,some icons are not displayed in Welcome page,1173953496,[Welcome] some icons are not displayed in Welcome page,177495,,,,,,,,
1173852600,ContextLaunchingResourceManager.selectionChanged(..) slows down structured selection changes,1173953612,[launching] ContextLaunchingResourceManager.selectionChanged(..) slows down structured selection changes,177303,1173956745,[launching] ContextLaunchingResourceManager slows down structured selection changes and,1173956767,[launching] ContextLaunchingResourceManager slows down structured selection changes and part activations,,,,
1173938611,"HCH- ""Browse For Folder"" is not mirrored.",1173956982,"BIDI3.3:<Browse For Folder"" is not mirrored.>",177529,,,,,,,,
1173966288,[Viewer] AbstractListViewer#setSelectionToWidget() doesn't care about the reveal flag,1173966331,[Viewers] AbstractListViewer#setSelectionToWidget() doesn't care about the reveal flag,177619,,,,,,,,
1173801494,GC of double-buffered images should be disposed before drawing image,1173967471,[Forms] GC of double-buffered images should be disposed before drawing image,177211,,,,,,,,
1173289148,Show intro if new intro content is available,1173969496,[Intro] Show intro if new intro content is available,176661,,,,,,,,
1173733218,Forms appearance issues with Windows XP classic windows theme,1173970095,[Forms] Appearance issues with Windows XP classic windows theme,177089,,,,,,,,
1173969657,Show intro and highlight new content if new intro content is available,1173970233,[Intro] Show intro and highlight new content if new intro content is available,177635,,,,,,,,
1173881880,"Editor Line Decorators, break point not visible if other decorator present on the same line.",1173971528,"[Decorators] Editor Line Decorators, break point not visible if other decorator present on the same line.",177407,,,,,,,,
1173890282,Can not open search dialogue from detached Navigator view,1173971940,[DetachedView] Can not open search dialogue from detached Navigator view,177436,,,,,,,,
1173733654,ContentAssistField does not show text in a form when Classic theme is chosen for Windows XP,1173977856,[Forms] ContentAssistField does not show text in a form when Classic theme is chosen for Windows XP,177090,,,,,,,,
1173902067,org.eclipse.ui.internal.forms.widgets.FormUtil (WidgetFactory) should be opened for reuse/override by external clients.,1173979218,[Forms] org.eclipse.ui.internal.forms.widgets.FormUtil (WidgetFactory) should be opened for reuse/override by external clients.,177464,1174309401,ScrolledComposite accessibility problem,,,,,,
1173982970,Selected tabs should have highlight to look nicer,1173983196,[Presentations] Selected tabs should have highlight to look nicer,177681,,,,,,,,
1173969222,FindReplaceDialog - migrate from deprecatedContentAssistField to ContentAssistCommandAdapter,1174011567,[find/replace] FindReplaceDialog - migrate from deprecatedContentAssistField to ContentAssistCommandAdapter,177630,,,,,,,,
1173770004,HyperlinkGroup ignores 'null' background for newly added links,1174038881,[Forms] HyperlinkGroup ignores 'null' background for newly added links,177126,,,,,,,,
1174036245,Please javadoc org.eclipse.core.databinding.observable.ObservableEvent and subclasses,1174040830,[DataBinding] Please javadoc org.eclipse.core.databinding.observable.ObservableEvent and subclasses,177755,,,,,,,,
1168850133,Multi-page editor example has warnings and errors,1174041630,[Intro] Multi-page editor example has warnings and errors,170469,,,,,,,,
1173892304,New presentation doesn't respect my font settings,1174042418,Font setting changes don't take effect until restart,177449,1174290083,[Themes] Font setting changes don't take effect until restart,,,,,,
1174041596,Progress dialog weird behavior,1174045407,[Progress] Progress dialog weird behavior,177779,1174290462,[Progress] Progress dialog resizes on double click,,,,,,
1174039526,"In task preferences dialog, negative value results in internal error",1174045534,"[Markers] In task preferences dialog, negative value results in internal error",177767,,,,,,,,
1173459467,ColorFieldEditor should not set button size to IDialogConstants.BUTTON_WIDTH,1174047884,[Preferences] ColorFieldEditor should not set button size to IDialogConstants.BUTTON_WIDTH,176873,,,,,,,,
1160044351,"Typo in ""Intro Content File XML Format"" help page",1174056087,"[Intro] Typo in ""Intro Content File XML Format"" help page",159905,,,,,,,,
1171284919,remove EXPERIMENTAL markings from 3.3 API,1174057912,remove EXPERIMENTAL markings from 3.3 IDE Undo API,173902,,,,,,,,
1172635716,Debug wants to migrage scrapbook pages but can't,1174093890,Debug wants to migrate scrapbook pages but can't,175805,,,,,,,,
1174124658,[] Dragging open Fast View by using its tab makes it go unresponsive,1174128317,[Min/Max] Dragging open Fast View by using its tab makes it go unresponsive,177905,,,,,,,,
1174124614,Spell-checking causes errors if the JDT is not present,1174189806,[spell checking] Spell-checking causes errors if the JDT is not present,177904,,,,,,,,
1174158422,Update help.webapps extensions,1174226922,[Help] Update help.webapps extensions,177920,,,,,,,,
1174116631,Improve UI of Proxy Preferences Page,1174287806,[Proxy] Improve UI of Proxy Preferences Page,177897,,,,,,,,
1173889902,Accessibility : UI is not completely visible in High Contrast Mode,1174289907,[Wizards] New Project wizard is not big enought in High Contrast,177434,,,,,,,,
1173929604,New tab coloring looks broken,1174290142,[Presentations] New tab coloring looks broken,177507,,,,,,,,
1173806140,Update job in DecorationScheduler is lazy to release references,1174293440,Update job in DecorationScheduler holds onto stale listeners until the next update,177230,,,,,,,,
1174299327,JVM crash when opening help system,1174299753,[Help] JVM crash when opening help system,178074,,,,,,,,
1174308587,[Viewers] Make new EditingFeatures customizable for users,1174316519,[Viewers] Cell highlighting not customizable for users,178105,,,,,,,,
1174311607,Error logs about the presentations.33 presentation,1174318283,[Min/Max] Error logs about the presentations.33 presentation,178119,,,,,,,,
1174276723,Opening .bat file on Windows executes it instead of loading into editor,1174319917,[EditorMgmt] Opening .bat file on Windows executes it instead of loading into editor,178011,,,,,,,,
1174364204,Eclipse is too eager to unfold code,1174365080,[projection] Eclipse is too eager to unfold code,178203,,,,,,,,
1174347496,Popup menu does not appear,1174372687,[Contributions] Popup menu does not appear,178173,,,,,,,,
1174358988,RCP mail looks messed up with the 3.3 look,1174377308,[Min/Max] RCP mail looks messed up with the 3.3 look,178192,,,,,,,,
1174374648,NPE on startup,1174377825,[Min/Max] NPE on startup,178240,,,,,,,,
1174373826,DBCS 3.3 - Cannot open file with external program,1174378101,[EditorMgmt] DBCS 3.3 - Cannot open file with external program,178235,,,,,,,,
1174361711,View activated out of minimized view group always horizontal / setting ignored,1174379710,[Min/Max] View activated out of minimized view group always horizontal / setting ignored,178197,,,,,,,,
1174379097,Editor maximize/normalize forgets view stack ordering,1174380484,[Min/Max] Editor maximize/normalize forgets view stack ordering,178248,,,,,,,,
1174383928,"Missing repaint if new appearance ""3.3 Presentation (Experimantal)"" is used",1174384716,"[Trim] Missing repaint if new appearance ""3.3 Presentation (Experimantal)"" is used",178283,,,,,,,,
1174384313,Lots of warnings generated in the error log after unrelated bundle is uninstalled,1174385221,[Contributions] Lots of warnings generated in the error log after unrelated bundle is uninstalled,178284,1179478069,[DynamicUI] [Contributions] Loading/unloading action set leaves handlers and keybindings behind,,,,,,
1172088247,ResourceInfoPage is not setting dialog font on all widgets,1174386287,[Preferences] ResourceInfoPage is not setting dialog font on all widgets,175069,,,,,,,,
1173760920,Deleting project without deleting content asks for read-only deletion confirmation,1174386409,[IDE] Deleting project without deleting content asks for read-only deletion confirmation,177119,,,,,,,,
1173978061,AbstractTreeViewer.setAutoExpandLevel has an off-by-1 error,1174386944,[Viewers] AbstractTreeViewer.setAutoExpandLevel has an off-by-1 error,177669,,,,,,,,
1174373239,NPE in FormHeading.MessageRegion.removeMessageHyperlinkListener(),1174387740,[Forms] NPE in FormHeading.MessageRegion.removeMessageHyperlinkListener(),178234,,,,,,,,
1174386164,weird line in the middle of the editor,1174387831,[Forms] weird line in the middle of the editor,178304,1174389248,Weird line in CTabFolder with no SWT.BORDER,,,,,,
1174376095,Cannot customize foreground font any longer with 3.0 presentation,1174387920,[Themes] Cannot customize foreground font any longer with 3.0 presentation,178242,,,,,,,,
1174380349,FilteredItemsSelectionDialog should delay progress info,1174387953,[Dialogs] FilteredItemsSelectionDialog should delay progress info,178256,,,,,,,,
1174374580,Redrawing is sluggish,1174388019,[Workbench] Redrawing is sluggish,178239,1174392568,[Workbench] Redrawing is sluggish over the editor area,1174398063,[Workbench] Redrawing is sluggish,,,,
1174380607,Malformed URL: about:blank,1174390494,[Help] Malformed URL: about:blank,178257,,,,,,,,
1174394640,ds,1174395237,testTrackCoolBar: It should be available now,178349,1174400509,[MPE] Test failure: testTrackCoolBar: It should be available now,,,,,,
1174382883,Split working set menu and tool bar action sets,1174395878,[Contributions] Split working set menu and tool bar action sets,178274,,,,,,,,
1174385484,Startup failed due to exception in view creation,1174398509,[Workbench][ErrorHandling] Startup failed due to exception in view creation,178296,,,,,,,,
1174389617,NPE in CheckBoxTreeViewer installing plugins,1174399562,[Viewers] NPE in CheckBoxTreeViewer installing plugins,178328,1174404820,NPE in CheckBoxTreeViewer installing plugins,,,,,,
1174389741,7 failures in UI Test Suite,1174399901,[Workbench] 7 failures in UI Test Suite with Mylar installed,178330,,,,,,,,
1174390292,[OpenResource] Invalid result when spaces in pattern,1174400225,[Dialog] Invalid result in Open Resource dialog when spaces in pattern,178331,,,,,,,,
1174393517,testOpenTestFile: The editor open trace was incorrect,1174400349,[MPE] testOpenTestFile: The editor open trace was incorrect,178343,,,,,,,,
1174395353,testTrackOutline: The Outline view has not been updated by the editor,1174400555,[MPE] test failure: testTrackOutline: The Outline view has not been updated by the editor,178359,,,,,,,,
1174391886,[launching] tooltip is not correct with working set filter,1174401732,[launching] tooltip does not update when changing workingset,178339,,,,,,,,
1174402590,Editor area both visible and minimize,1174402637,Editor area both visible and minimized,178399,1174552424,[Mni/Max] Editor area both visible and minimized,,,,,,
1174385263,Change sets not saved after restart,1174403032,[Change Sets] Duplicate change sets should not be permitted,178293,,,,,,,,
1174406516,DragSourceEffect creates cheese,1174407009,[DND] DragSourceEffect creates cheese,178426,,,,,,,,
1174384689,From header message disappears after adding hyperlink listener,1174411603,[Forms] Header message disappears after adding hyperlink listener,178287,,,,,,,,
