update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1280819076,CDT,,,321588,,,,
1280926474,CDT,,,321778,,,,
1281347373,CDT,,,322152,,,,
1281355437,CDT,,,322169,,,,
1281406524,CDT,,,322204,,,,
1281716724,CDT,,,322695,,,,
1282120470,CDT,,,323039,,,,
1282577510,CDT,,,323445,,,,
1282633992,CDT,,,323487,,,,
1282637524,CDT,,,323498,,,,
1282887870,CDT,,,323810,,,,
1285721264,CDT,,,326485,,,,
1285743891,CDT,,,326529,,,,
1285770251,CDT,,,326594,,,,
1285793987,CDT,,,326622,,,,
1287564942,CDT,,,328250,,,,
1287658314,CDT,,,328384,,,,
1287731211,CDT,,,328472,,,,
1288407113,CDT,,,329131,,,,
1288940173,CDT,,,329531,,,,
1289469094,CDT,,,330009,,,,
1289489018,CDT,,,330044,,,,
1289809667,CDT,,,330249,,,,
1290400526,CDT,,,330785,,,,
1290510249,CDT,,,330941,,,,
1291373044,CDT,,,331783,,,,
1292103121,CDT,,,332384,,,,
1293171472,CDT,,,333190,,,,
1294050437,CDT,,,333430,,,,
1294823725,CDT,,,334118,,,,
1294873089,CDT,,,334214,,,,
1295951522,CDT,,,335338,,,,
1295977530,CDT,,,335401,,,,
1296925321,CDT,,,336429,,,,
1297069108,CDT,,,336513,,,,
1297076106,CDT,,,336536,,,,
1297786377,CDT,,,337257,,,,
1297790941,CDT,,,337264,,,,
1298978590,CDT,,,338562,,,,
1299222591,CDT,,,338926,,,,
1299331997,CDT,,,339015,,,,
1299574637,CDT,,,339230,,,,
1299659500,CDT,,,339358,,,,
1299834271,CDT,,,339703,,,,
1300194138,CDT,,,340073,,,,
1300270893,CDT,,,340173,,,,
1300274146,CDT,,,340180,,,,
1300949445,CDT,,,340843,,,,
1301062720,CDT,,,340995,,,,
1301472240,CDT,,,341362,,,,
1302096098,CDT,,,342069,,,,
1302604718,CDT,,,342609,,,,
1302620706,CDT,,,342640,,,,
1303128427,CDT,,,343186,,,,
1303320161,CDT,,,343466,,,,
1303925317,CDT,,,344060,,,,
1304439343,CDT,,,344646,,,,
1161701981,CDT,,,162144,,,,
1162884110,CDT,,,163650,,,,
1168945585,CDT,,,170660,,,,
1182223753,CDT,,,193279,,,,
1188313224,CDT,,,201478,,,,
1213352658,CDT,,,237115,,,,
1232035256,CDT,,,261280,,,,
1232289568,CDT,,,261431,,,,
1233753094,CDT,,,263682,,,,
1234003358,CDT,,,264041,,,,
1234292680,CDT,,,264447,,,,
1234761078,CDT,,,264998,,,,
1234938767,CDT,,,265282,,,,
1235106536,CDT,,,265620,,,,
1235740191,CDT,,,266540,,,,
1235905706,CDT,,,266618,,,,
1236934817,CDT,,,268528,,,,
1237561720,CDT,,,269571,,,,
1240476586,CDT,,,273446,,,,
1240697243,CDT,,,273705,,,,
1240826489,CDT,,,273898,,,,
1240826830,CDT,,,273899,,,,
1241182964,CDT,,,274684,,,,
1241512425,CDT,,,274998,,,,
1241523990,CDT,,,275030,,,,
1241589379,CDT,,,275137,,,,
1241608694,CDT,,,275188,,,,
1241613745,CDT,,,275200,,,,
1241664347,CDT,,,275272,,,,
1241769666,CDT,,,275462,,,,
1242743534,CDT,,,277001,,,,
1242751728,CDT,,,277029,,,,
1243402970,CDT,,,278026,,,,
1244454513,CDT,,,279490,,,,
1245331582,CDT,,,280821,,,,
1245753473,CDT,,,281247,,,,
1246389614,CDT,,,282092,,,,
1247037609,CDT,,,282845,,,,
1248181381,CDT,,,284175,,,,
1248624876,CDT,,,284684,,,,
1249299650,CDT,,,285475,,,,
1249303529,CDT,,,285480,,,,
1249350139,CDT,,,285537,,,,
1252009664,CDT,,,288591,,,,
1252571208,CDT,,,289080,,,,
1253510634,CDT,,,289993,,,,
1253702997,CDT,,,290292,,,,
1254841542,CDT,,,291537,,,,
1254892036,CDT,,,291585,,,,
1254894748,CDT,,,291587,,,,
1255432669,CDT,,,292166,,,,
1255432869,CDT,,,292169,,,,
1255435407,CDT,,,292175,,,,
1256413226,CDT,,,293247,,,,
1257266633,CDT,,,294135,,,,
1257304372,CDT,,,294170,,,,
1257324388,CDT,,,294203,,,,
1258373615,CDT,,,295275,,,,
1258618289,CDT,,,295588,,,,
1258686507,CDT,,,295690,,,,
1261664462,CDT,,,298513,,,,
1264456240,CDT,,,300762,,,,
1266405823,CDT,,,303095,,,,
1266829478,CDT,,,303488,,,,
1266983809,CDT,,,303735,,,,
1267101847,CDT,,,303953,,,,
1268054227,CDT,,,305041,,,,
1268120507,CDT,,,305146,,,,
1269621995,CDT,,,307244,,,,
1269852494,CDT,,,307402,,,,
1269978337,CDT,,,307594,,,,
1271155269,CDT,,,309024,,,,
1271815968,CDT,,,309909,,,,
1272308470,CDT,,,310560,,,,
1272434327,CDT,,,310802,,,,
1273135335,CDT,,,311898,,,,
1273156555,CDT,,,311971,,,,
1274008359,CDT,,,313038,,,,
1274246447,CDT,,,313503,,,,
1274269243,CDT,,,313587,,,,
1275367767,CDT,,,315187,,,,
1275568550,CDT,,,315645,,,,
1276702394,CDT,,,317119,,,,
1277481849,CDT,,,318056,,,,
1277799238,CDT,,,318331,,,,
1277855621,CDT,,,318410,,,,
1277961432,CDT,,,318581,,,,
1278060214,CDT,,,318738,,,,
1278228911,CDT,,,318812,,,,
1278482519,CDT,,,319113,,,,
1279011856,CDT,,,319737,,,,
1279083936,CDT,,,319830,,,,
1280223973,CDT,,,321040,,,,
1280484411,CDT,,,321374,,,,
1280522621,CDT,,,321415,,,,
1282642582,CDT,,,323512,,,,
1283223273,CDT,,,324062,,,,
1283981624,CDT,,,324816,,,,
1285834132,CDT,,,326671,,,,
1285838891,CDT,,,326687,,,,
1287140772,CDT,,,327921,,,,
1287651116,CDT,,,328363,,,,
1288114295,CDT,,,328780,,,,
1290082375,CDT,,,330594,,,,
1290649600,CDT,,,331085,,,,
1292234938,CDT,,,332450,,,,
1295430526,CDT,,,334799,,,,
1299334638,CDT,,,339017,,,,
1300351776,CDT,,,340313,,,,
1300352146,CDT,,,340315,,,,
1303290835,CDT,,,343427,,,,
1303292051,CDT,,,343431,,,,
1303623804,CDT,,,343700,,,,
1169804162,CDT,,,171808,,,,
1226632785,CDT,,,255323,,,,
1240224576,CDT,,,272936,,,,
1240246376,CDT,,,272995,,,,
1240386630,CDT,,,273251,,,,
1243929284,CDT,,,278779,,,,
1244591818,CDT,,,279740,,,,
1245719879,CDT,,,281187,,,,
1248749046,CDT,,,284830,,,,
1248921607,CDT,,,285125,,,,
1248946321,CDT,,,285173,,,,
1251199636,CDT,,,287588,,,,
1269003811,CDT,,,306563,,,,
1269204398,CDT,,,306658,,,,
1269350214,CDT,,,306856,,,,
1269510154,CDT,,,307066,,,,
1269782535,CDT,,,307314,,,,
1269854397,CDT,,,307409,,,,
1269855696,CDT,,,307414,,,,
1269917726,CDT,,,307495,,,,
1270090076,CDT,,,307825,,,,
1270090962,CDT,,,307829,,,,
1271599313,CDT,,,309607,,,,
1271725445,CDT,,,309760,,,,
1272658295,CDT,,,311268,,,,
1274278532,CDT,,,313622,,,,
1274368745,CDT,,,313817,,,,
1274441821,CDT,,,313949,,,,
1274888115,CDT,,,314576,,,,
1275475848,CDT,,,315425,,,,
1275499026,CDT,,,315518,,,,
1275509922,CDT,,,315525,,,,
1275689635,CDT,,,315863,,,,
1275987961,CDT,,,316154,,,,
1276072742,CDT,,,316309,,,,
1276530102,CDT,,,316836,,,,
1276658180,CDT,,,317016,,,,
1276672356,CDT,,,317042,,,,
1276681229,CDT,,,317061,,,,
1276683510,CDT,,,317067,,,,
1276686462,CDT,,,317075,,,,
1276941434,CDT,,,317361,,,,
1277069652,CDT,,,317394,,,,
1277070328,CDT,,,317395,,,,
1277144384,CDT,,,317538,,,,
1277970359,CDT,,,318599,,,,
1278148567,CDT,,,318789,,,,
1279417501,CDT,,,320187,,,,
1279736022,CDT,,,320575,,,,
1280005203,CDT,,,320833,,,,
1280487889,CDT,,,321383,,,,
1280588312,CDT,,,321437,,,,
1280855251,CDT,,,321659,,,,
1281025598,CDT,,,321933,,,,
1281688775,CDT,,,322661,,,,
1282306201,CDT,,,323278,,,,
1282716874,CDT,,,323602,,,,
1284368075,CDT,,,325123,,,,
1284756759,CDT,,,325669,,,,
1285911825,CDT,,,326768,,,,
1286979249,CDT,,,327710,,,,
1287043869,CDT,,,327779,,,,
1287837588,CDT,,,328532,,,,
1288854290,CDT,,,329430,,,,
1289320466,CDT,,,329858,,,,
1291374734,CDT,,,331786,,,,
1291375691,CDT,,,331790,,,,
1291377650,CDT,,,331794,,,,
1291951157,CDT,,,332285,,,,
1293487639,CDT,,,333255,,,,
1294580363,CDT,,,333813,,,,
1295034136,CDT,,,334447,,,,
1296485329,CDT,,,335901,,,,
1296489361,CDT,,,335909,,,,
1296832801,CDT,,,336396,,,,
1296833194,CDT,,,336398,,,,
1297083616,CDT,,,336554,,,,
1297269174,CDT,,,336770,,,,
1297750923,CDT,,,337204,,,,
1297952626,CDT,,,337486,,,,
1297953462,CDT,,,337487,,,,
1298231824,CDT,,,337677,,,,
1298497459,CDT,,,338046,,,,
1298813026,CDT,,,338349,,,,
1298904879,CDT,,,338467,,,,
1298982026,CDT,,,338569,,,,
1299058157,CDT,,,338683,,,,
1299602592,CDT,,,339294,,,,
1299609353,CDT,,,339305,,,,
1299713006,CDT,,,339463,,,,
1299930489,CDT,,,339802,,,,
1300192017,CDT,,,340064,,,,
1300204137,CDT,,,340092,,,,
1301293137,CDT,,,341089,,,,
1302073051,CDT,,,342012,,,,
1302073218,CDT,,,342013,,,,
1302807537,CDT,,,342906,,,,
1303291872,CDT,,,343429,,,,
1303496175,CDT,,,343676,,,,
1303517922,CDT,,,343682,,,,
1303737474,CDT,,,343767,,,,
1303997631,CDT,,,344187,,,,
1136234803,CDT,,,122483,,,,
1136876009,CDT,,,123238,,,,
1136883270,CDT,,,123250,,,,
1136917696,CDT,,,123357,,,,
1136917832,CDT,,,123358,,,,
1137287675,CDT,,,123897,,,,
1137482538,CDT,,,124113,,,,
1137649811,CDT,,,124472,,,,
1138079055,CDT,,,124984,,,,
1138157311,CDT,,,125132,,,,
1138688218,CDT,,,125814,,,,
1138726822,CDT,,,125946,,,,
1138795338,CDT,,,126058,,,,
1138829826,CDT,,,126136,,,,
1138847497,CDT,,,126149,,,,
1139229305,CDT,,,126617,,,,
1139282217,CDT,,,126702,,,,
1139299437,CDT,,,126718,,,,
1139365798,CDT,,,126871,,,,
1139461066,CDT,,,127050,,,,
1139464780,CDT,,,127056,,,,
1139717821,CDT,,,127390,,,,
1139826747,CDT,,,127490,,,,
1139979729,CDT,,,127997,,,,
1139989321,CDT,,,128018,,,,
1140142799,CDT,,,128361,,,,
1140525358,CDT,,,128863,,,,
1140781232,CDT,,,129375,,,,
1140976272,CDT,,,129507,,,,
1141206310,CDT,,,129962,,,,
1141229125,CDT,,,130038,,,,
1141380125,CDT,,,130331,,,,
1141721501,CDT,,,130740,,,,
1141747968,CDT,,,130823,,,,
1141911210,CDT,,,131165,,,,
1141952155,CDT,,,131267,,,,
1141971567,CDT,,,131311,,,,
1141983613,CDT,,,131335,,,,
1142127147,CDT,,,131451,,,,
1142937397,CDT,,,132702,,,,
1142939386,CDT,,,132709,,,,
1143209836,CDT,,,133200,,,,
1143620317,CDT,,,133851,,,,
1143632141,CDT,,,133901,,,,
1144048445,CDT,,,134499,,,,
1144075455,CDT,,,134608,,,,
1144205363,CDT,,,134969,,,,
1144206977,CDT,,,134982,,,,
1144226781,CDT,,,135034,,,,
1144229619,CDT,,,135050,,,,
1144248600,CDT,,,135150,,,,
1144599763,CDT,,,135761,,,,
1144658675,CDT,,,135892,,,,
1144742915,CDT,,,136113,,,,
1144805441,CDT,,,136285,,,,
1144875270,CDT,,,136521,,,,
1145482823,CDT,,,137652,,,,
1145502595,CDT,,,137677,,,,
1145538239,CDT,,,137821,,,,
1145610463,CDT,,,137959,,,,
1145873361,CDT,,,138212,,,,
1145882213,CDT,,,138243,,,,
1145937082,CDT,,,138317,,,,
1145941065,CDT,,,138330,,,,
1145942623,CDT,,,138333,,,,
1145965669,CDT,,,138444,,,,
1146061694,CDT,,,138749,,,,
1146065365,CDT,,,138768,,,,
1146114717,CDT,,,138886,,,,
1146126362,CDT,,,138918,,,,
1146153343,CDT,,,139086,,,,
1146491895,CDT,,,139590,,,,
1146572106,CDT,,,139787,,,,
1146583159,CDT,,,139848,,,,
1146622910,CDT,,,139888,,,,
1146624294,CDT,,,139891,,,,
1146667610,CDT,,,140078,,,,
1146667805,CDT,,,140079,,,,
1146682062,CDT,,,140097,,,,
1147082116,CDT,,,140602,,,,
1147134045,CDT,,,140737,,,,
1147139222,CDT,,,140748,,,,
1147181030,CDT,,,140903,,,,
1147185124,CDT,,,140933,,,,
1147333740,CDT,,,141295,,,,
1147356712,CDT,,,141414,,,,
1147392634,CDT,,,141484,,,,
1147404850,CDT,,,141509,,,,
1147467962,CDT,,,141653,,,,
1147697925,CDT,,,141853,,,,
1147698444,CDT,,,141855,,,,
1147703396,CDT,,,141881,,,,
1147755323,CDT,,,141967,,,,
1147757163,CDT,,,141973,,,,
1147758632,CDT,,,141977,,,,
1147777428,CDT,,,142031,,,,
1147780449,CDT,,,142046,,,,
1147792434,CDT,,,142092,,,,
1147834418,CDT,,,142167,,,,
1147842692,CDT,,,142189,,,,
1147921570,CDT,,,142450,,,,
1147930232,CDT,,,142464,,,,
1148353754,CDT,,,143165,,,,
1148361802,CDT,,,143175,,,,
1148399230,CDT,,,143344,,,,
1148427616,CDT,,,143388,,,,
1148458995,CDT,,,143459,,,,
1148697205,CDT,,,144069,,,,
1148737270,CDT,,,144084,,,,
1148737583,CDT,,,144085,,,,
1148764217,CDT,,,144095,,,,
1148765204,CDT,,,144096,,,,
1148829935,CDT,,,144136,,,,
1148832263,CDT,,,144139,,,,
1148891263,CDT,,,144232,,,,
1148891581,CDT,,,144236,,,,
1148893348,CDT,,,144244,,,,
1148979941,CDT,,,144462,,,,
1148997405,CDT,,,144532,,,,
1148998804,CDT,,,144542,,,,
1149048316,CDT,,,144628,,,,
1149237932,CDT,,,145066,,,,
1149247127,CDT,,,145103,,,,
1149247574,CDT,,,145105,,,,
1149379679,CDT,,,145220,,,,
1149404236,CDT,,,145234,,,,
1149420676,CDT,,,145242,,,,
1149421692,CDT,,,145245,,,,
1149460695,CDT,,,145271,,,,
1149498170,CDT,,,145351,,,,
1149506419,CDT,,,145387,,,,
1149513706,CDT,,,145415,,,,
1149515712,CDT,,,145419,,,,
1149563106,CDT,,,145493,,,,
1149654701,CDT,,,145737,,,,
1149687185,CDT,,,145853,,,,
1149840201,CDT,,,146254,,,,
1149840918,CDT,,,146258,,,,
1150091242,CDT,,,146543,,,,
1150173281,CDT,,,146798,,,,
1150186643,CDT,,,146831,,,,
1150206033,CDT,,,146900,,,,
1150244552,CDT,,,147006,,,,
1150271030,CDT,,,147049,,,,
1150282270,CDT,,,147083,,,,
1150287186,CDT,,,147097,,,,
1150328108,CDT,,,147220,,,,
1150329055,CDT,,,147223,,,,
1150387135,CDT,,,147373,,,,
1150402014,CDT,,,147390,,,,
1150444373,CDT,,,147437,,,,
1150539605,CDT,,,147615,,,,
1150596581,CDT,,,147644,,,,
1150685273,CDT,,,147691,,,,
1150686325,CDT,,,147694,,,,
1150723364,CDT,,,147772,,,,
1150802910,CDT,,,147903,,,,
1150804720,CDT,,,147908,,,,
1150855687,CDT,,,147999,,,,
1150856876,CDT,,,148003,,,,
1150866551,CDT,,,148017,,,,
1150910959,CDT,,,148138,,,,
1151031494,CDT,,,148360,,,,
1151039379,CDT,,,148369,,,,
1151043633,CDT,,,148375,,,,
1151068656,CDT,,,148440,,,,
1151382372,CDT,,,148790,,,,
1151465141,CDT,,,148961,,,,
1151506896,CDT,,,149081,,,,
1151561210,CDT,,,149138,,,,
1151905795,CDT,,,149449,,,,
1151993913,CDT,,,149563,,,,
1151995190,CDT,,,149565,,,,
1151995592,CDT,,,149566,,,,
1151996123,CDT,,,149570,,,,
1151996379,CDT,,,149571,,,,
1151996760,CDT,,,149572,,,,
1152132100,CDT,,,149776,,,,
1152153466,CDT,,,149791,,,,
1152276190,CDT,,,150027,,,,
1152276297,CDT,,,150029,,,,
1152281911,CDT,,,150045,,,,
1152524645,CDT,,,150164,,,,
1152534304,CDT,,,150188,,,,
1152586721,CDT,,,150224,,,,
1152696130,CDT,,,150400,,,,
1152732388,CDT,,,150471,,,,
1152780523,CDT,,,150514,,,,
1153191335,CDT,,,150906,,,,
1153232350,CDT,,,151005,,,,
1153373834,CDT,,,151207,,,,
1153381722,CDT,,,151229,,,,
1153399809,CDT,,,151309,,,,
1153406721,CDT,,,151334,,,,
1153407883,CDT,,,151337,,,,
1153445676,CDT,,,151373,,,,
1153638031,CDT,,,151521,,,,
1153710499,CDT,,,151571,,,,
1153896120,CDT,,,151839,,,,
1153896132,CDT,,,151840,,,,
1153942345,CDT,,,151946,,,,
1153981402,CDT,,,151987,,,,
1154002984,CDT,,,152041,,,,
1154076317,CDT,,,152145,,,,
1154363354,CDT,,,152387,,,,
1154487369,CDT,,,152566,,,,
1154487623,CDT,,,152567,,,,
1154508758,CDT,,,152605,,,,
1154671411,CDT,,,152837,,,,
1154675455,CDT,,,152840,,,,
1154686108,CDT,,,152853,,,,
1155098210,CDT,,,153268,,,,
1155212078,CDT,,,153475,,,,
1155550185,CDT,,,153779,,,,
1155720030,CDT,,,154060,,,,
1155886825,CDT,,,154350,,,,
1156222238,CDT,,,154681,,,,
1156241703,CDT,,,154713,,,,
1156330443,CDT,,,154883,,,,
1156337651,CDT,,,154912,,,,
1156419854,CDT,,,155072,,,,
1156498651,CDT,,,155236,,,,
1156610001,CDT,,,155326,,,,
1156616064,CDT,,,155330,,,,
1156753493,CDT,,,155392,,,,
1156755896,CDT,,,155400,,,,
1156906311,CDT,,,155648,,,,
1156997480,CDT,,,155789,,,,
1157028601,CDT,,,155878,,,,
1157084529,CDT,,,155957,,,,
1157119730,CDT,,,156008,,,,
1157551956,CDT,,,156429,,,,
1157554813,CDT,,,156436,,,,
1157601756,CDT,,,156493,,,,
1157616966,CDT,,,156519,,,,
1157628892,CDT,,,156561,,,,
1157629418,CDT,,,156565,,,,
1157685449,CDT,,,156669,,,,
1157686111,CDT,,,156671,,,,
1157688416,CDT,,,156679,,,,
1157688675,CDT,,,156681,,,,
1157700919,CDT,,,156689,,,,
1157701471,CDT,,,156691,,,,
1157702195,CDT,,,156692,,,,
1157708087,CDT,,,156720,,,,
1157718969,CDT,,,156749,,,,
1157742808,CDT,,,156788,,,,
1157945171,CDT,,,156844,,,,
1158026723,CDT,,,156983,,,,
1158029495,CDT,,,156988,,,,
1158031129,CDT,,,156990,,,,
1158031529,CDT,,,156993,,,,
1158038446,CDT,,,157009,,,,
1158052757,CDT,,,157050,,,,
1158066811,CDT,,,157083,,,,
1158076274,CDT,,,157112,,,,
1158208182,CDT,,,157291,,,,
1158229275,CDT,,,157345,,,,
1158234555,CDT,,,157362,,,,
1158343486,CDT,,,157543,,,,
1158473892,CDT,,,157585,,,,
1158625275,CDT,,,157743,,,,
1158738547,CDT,,,157992,,,,
1158749103,CDT,,,158024,,,,
1158771282,CDT,,,158080,,,,
1158841255,CDT,,,158190,,,,
1158841496,CDT,,,158192,,,,
1158841673,CDT,,,158193,,,,
1158841772,CDT,,,158194,,,,
1158842135,CDT,,,158195,,,,
1158930652,CDT,,,158370,,,,
1158931455,CDT,,,158373,,,,
1158955743,CDT,,,158402,,,,
1158999018,CDT,,,158417,,,,
1159149783,CDT,,,158512,,,,
1159164346,CDT,,,158540,,,,
1159221214,CDT,,,158693,,,,
1159252981,CDT,,,158735,,,,
1159254895,CDT,,,158741,,,,
1159256421,CDT,,,158745,,,,
1159337561,CDT,,,158955,,,,
1159450931,CDT,,,159188,,,,
1159799295,CDT,,,159515,,,,
1159865246,CDT,,,159595,,,,
1160026584,CDT,,,159863,,,,
1160058328,CDT,,,159934,,,,
1160119076,CDT,,,160003,,,,
1160546025,CDT,,,160458,,,,
1160572896,CDT,,,160540,,,,
1160646074,CDT,,,160692,,,,
1160732576,CDT,,,160884,,,,
1160742206,CDT,,,160913,,,,
1160957354,CDT,,,161003,,,,
1161065696,CDT,,,161216,,,,
1161079631,CDT,,,161277,,,,
1161146485,CDT,,,161392,,,,
1161225753,CDT,,,161529,,,,
1161257924,CDT,,,161609,,,,
1161325877,CDT,,,161715,,,,
1161540373,CDT,,,161892,,,,
1161601546,CDT,,,161982,,,,
1161616367,CDT,,,162011,,,,
1161727370,CDT,,,162161,,,,
1161739035,CDT,,,162168,,,,
1161739506,CDT,,,162169,,,,
1161740644,CDT,,,162172,,,,
1161747059,CDT,,,162180,,,,
1161761609,CDT,,,162204,,,,
1161763607,CDT,,,162217,,,,
1161767675,CDT,,,162226,,,,
1161769298,CDT,,,162230,,,,
1161839319,CDT,,,162381,,,,
1161849876,CDT,,,162404,,,,
1161863374,CDT,,,162458,,,,
1161869065,CDT,,,162470,,,,
1161943786,CDT,,,162581,,,,
1162177210,CDT,,,162723,,,,
1162197077,CDT,,,162747,,,,
1162200725,CDT,,,162755,,,,
1162202237,CDT,,,162758,,,,
1162279690,CDT,,,162894,,,,
1162454891,CDT,,,163205,,,,
1162487910,CDT,,,163280,,,,
1162543409,CDT,,,163330,,,,
1162562527,CDT,,,163377,,,,
1162567609,CDT,,,163388,,,,
1162577749,CDT,,,163414,,,,
1162614858,CDT,,,163430,,,,
1162711314,CDT,,,163475,,,,
1162818414,CDT,,,163578,,,,
1162874955,CDT,,,163642,,,,
1162898288,CDT,,,163691,,,,
1163080703,CDT,,,164019,,,,
1163415415,CDT,,,164342,,,,
1163418400,CDT,,,164360,,,,
1163492459,CDT,,,164470,,,,
1163498044,CDT,,,164482,,,,
1163503374,CDT,,,164500,,,,
1163567693,CDT,,,164619,,,,
1163579649,CDT,,,164644,,,,
1163648975,CDT,,,164789,,,,
1163681720,CDT,,,164853,,,,
1163755066,CDT,,,164972,,,,
1163888339,CDT,,,165090,,,,
1164032652,CDT,,,165213,,,,
1164124281,CDT,,,165381,,,,
1164210624,CDT,,,165540,,,,
1164213176,CDT,,,165553,,,,
1164232304,CDT,,,165602,,,,
1164253595,CDT,,,165636,,,,
1164255171,CDT,,,165638,,,,
1164264814,CDT,,,165655,,,,
1164268220,CDT,,,165660,,,,
1164346431,CDT,,,165769,,,,
1164395543,CDT,,,165837,,,,
1164552181,CDT,,,165867,,,,
1164576420,CDT,,,165877,,,,
1164656348,CDT,,,165997,,,,
1164717718,CDT,,,166092,,,,
1164813684,CDT,,,166263,,,,
1165223447,CDT,,,166639,,,,
1165282728,CDT,,,166750,,,,
1165283619,CDT,,,166753,,,,
1165300229,CDT,,,166772,,,,
1165391744,CDT,,,166954,,,,
1165396361,CDT,,,166964,,,,
1165412008,CDT,,,166991,,,,
1165471728,CDT,,,167077,,,,
1165481939,CDT,,,167096,,,,
1165482577,CDT,,,167098,,,,
1165482624,CDT,,,167099,,,,
1165483345,CDT,,,167100,,,,
1165503131,CDT,,,167162,,,,
1165609622,CDT,,,167311,,,,
1165809441,CDT,,,167396,,,,
1165828153,CDT,,,167431,,,,
1165888303,CDT,,,167549,,,,
1165901009,CDT,,,167586,,,,
1165901392,CDT,,,167587,,,,
1165907672,CDT,,,167614,,,,
1165931898,CDT,,,167726,,,,
1165974926,CDT,,,167806,,,,
1165996116,CDT,,,167833,,,,
1166022502,CDT,,,167959,,,,
1166067643,CDT,,,168020,,,,
1166082849,CDT,,,168054,,,,
1166425961,CDT,,,168400,,,,
1166439438,CDT,,,168420,,,,
1166451646,CDT,,,168454,,,,
1166463817,CDT,,,168480,,,,
1166512582,CDT,,,168533,,,,
1167194393,CDT,,,169115,,,,
1167756288,CDT,,,169382,,,,
1167920195,CDT,,,169586,,,,
1167936102,CDT,,,169628,,,,
1167973441,CDT,,,169666,,,,
1167973546,CDT,,,169668,,,,
1168065648,CDT,,,169755,,,,
1168135625,CDT,,,169777,,,,
1168251039,CDT,,,169847,,,,
1168442217,CDT,,,170136,,,,
1168483573,CDT,,,170180,,,,
1168509261,CDT,,,170225,,,,
1168609066,CDT,,,170349,,,,
1168615222,CDT,,,170362,,,,
1168742152,CDT,,,170398,,,,
1168847609,CDT,,,170464,,,,
1168848295,CDT,,,170465,,,,
1168873644,CDT,,,170542,,,,
1169167106,CDT,,,171001,,,,
1169218586,CDT,,,171100,,,,
1169377632,CDT,,,171153,,,,
1169431990,CDT,,,171187,,,,
1169432622,CDT,,,171189,,,,
1169434535,CDT,,,171193,,,,
1169460702,CDT,,,171245,,,,
1169467021,CDT,,,171268,,,,
1169471145,CDT,,,171277,,,,
1169548865,CDT,,,171421,,,,
1169715301,CDT,,,171674,,,,
1169715531,CDT,,,171675,,,,
1169797787,CDT,,,171793,,,,
1169804393,CDT,,,171810,,,,
1169804557,CDT,,,171811,,,,
1169805563,CDT,,,171814,,,,
1170058946,CDT,,,172008,,,,
1170135537,CDT,,,172144,,,,
1170142041,CDT,,,172158,,,,
1170159920,CDT,,,172200,,,,
1170160914,CDT,,,172204,,,,
1170162310,CDT,,,172209,,,,
1170163790,CDT,,,172214,,,,
1170165554,CDT,,,172221,,,,
1170166309,CDT,,,172227,,,,
1170167129,CDT,,,172231,,,,
1170169400,CDT,,,172237,,,,
1170224055,CDT,,,172305,,,,
1170231835,CDT,,,172312,,,,
1170233744,CDT,,,172317,,,,
1170238390,CDT,,,172331,,,,
1170295610,CDT,,,172429,,,,
1170298129,CDT,,,172436,,,,
1170304179,CDT,,,172453,,,,
1170305231,CDT,,,172454,,,,
1170336562,CDT,,,172547,,,,
1170403299,CDT,,,172656,,,,
1170648218,CDT,,,172842,,,,
1170667820,CDT,,,172865,,,,
1170688898,CDT,,,172919,,,,
1170759465,CDT,,,173110,,,,
1170819451,CDT,,,173246,,,,
1170849430,CDT,,,173308,,,,
1170858913,CDT,,,173342,,,,
1170878752,CDT,,,173379,,,,
1170951365,CDT,,,173550,,,,
1170952161,CDT,,,173555,,,,
1170954865,CDT,,,173561,,,,
1170995267,CDT,,,173615,,,,
1171006972,CDT,,,173636,,,,
1171007059,CDT,,,173637,,,,
1171010161,CDT,,,173644,,,,
1171069712,CDT,,,173732,,,,
1171185011,CDT,,,173784,,,,
1171247197,CDT,,,173837,,,,
1171270649,CDT,,,173872,,,,
1171272126,CDT,,,173874,,,,
1171350253,CDT,,,173997,,,,
1171367337,CDT,,,174034,,,,
1171389849,CDT,,,174110,,,,
1171472380,CDT,,,174238,,,,
1171505795,CDT,,,174257,,,,
1171604131,CDT,,,174425,,,,
1171616177,CDT,,,174443,,,,
1171630780,CDT,,,174486,,,,
1171719095,CDT,,,174556,,,,
1171954683,CDT,,,174762,,,,
1171964638,CDT,,,174791,,,,
1171969573,CDT,,,174809,,,,
1171977654,CDT,,,174840,,,,
1171992338,CDT,,,174891,,,,
1172034932,CDT,,,174936,,,,
1172054395,CDT,,,174986,,,,
1172080286,CDT,,,175065,,,,
1172116277,CDT,,,175090,,,,
1172116991,CDT,,,175091,,,,
1172117646,CDT,,,175092,,,,
1172119699,CDT,,,175099,,,,
1172142307,CDT,,,175144,,,,
1172144004,CDT,,,175151,,,,
1172150237,CDT,,,175168,,,,
1172205417,CDT,,,175247,,,,
1172215217,CDT,,,175267,,,,
1172215568,CDT,,,175270,,,,
1172218068,CDT,,,175275,,,,
1172219687,CDT,,,175283,,,,
1172245763,CDT,,,175381,,,,
1172456994,CDT,,,175494,,,,
1172469159,CDT,,,175508,,,,
1172469493,CDT,,,175509,,,,
1172484808,CDT,,,175550,,,,
1172494710,CDT,,,175580,,,,
1172544954,CDT,,,175659,,,,
