update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1242621691,Deadlock in MakeTargetManager#resourceChanged due to syncExec,,,276688,,,,,,
1243913504,NullPointerException in CfgDiscoveredPathManager,,,278744,,,,,,
1243956673,"""C/C++ Build > Discovery Options"" completely misses profile options",,,278874,,,,,,
1244191260,Cannot find binary if project name contains a dot,,,279268,,,,,,
1244638049,Slow algorithm for checking duplicate path entries,,,279844,,,,,,
1244995409,tp3,,,280209,,,,,,
1245636147,Artifact name with spaces,,,281042,,,,,,
1245736657,Colored Build output not working,,,281205,,,,,,
1246204961,[Make Targets View] Confirm target deletion asked twice by interface,,,281786,,,,,,
1246292704,"CDT 6 broken on OSX 10.4 Tiger: (Cannot run program ""make"": Unknown reason)",,,281926,,,,,,
1247040222,Add an import/export from file button to the Paths and Symbols page,,,282854,,,,,,
1248257495,Hardcoded semicolon separator when appending to native environment variables,,,284295,,,,,,
1248756112,"Environment Variable with value "":""  gets replaced by empty string """"",,,284843,,,,,,
1249071704,JUnit failure: managedbuilder BuildDescriptionModelTests,,,285347,,,,,,
1249072211,JUnit failure: managedbuilder testLinkedLib problem,,,285348,,,,,,
1249303795,Errors found in Java Properties Files,,,285482,,,,,,
1249487005,GCC (C|C++) Linker Settings not available,,,285792,,,,,,
1249546426,Visibility of ContextMenu > Build Configurations should be bound to different nature,,,285877,,,,,,
1249840053,inconsistent error appearance in Add Exclusion Pattern dialog,,,286080,,,,,,
1250057116,Renaming the project doesn't update the macros and makes sources to appear as excluded from build,,,286384,,,,,,
1250601184,TVT35:TCT589: CHS: English Strings Found,,,286974,,,,,,
1250626354,TVT35:TCT616: SVE: String missing on Object Code Control page,,,287001,,,,,,
1250671413,TVT35:TCT644: ARA: Bidi problem in the panel,,,287080,,,,,,
1250677649,Empty external location showing up in Problems View,,,287098,,,,,,
1250809967,TVT35:TCT674: CHT: Four lines of options missing on CHT panel,,,287262,,,,,,
1251372885,Invalid behavior of project references,,,287853,,,,,,
1251463412,TVT35:TCT650: TRK: Emit macro definitions to preprocessed output string and its dropdown menu doesn't exist in TRK,,,288005,,,,,,
1251558135,cdt-build plugins compilation settings are too lax,,,288036,,,,,,
1251715749,[Scanner Discovery] Makefile project pretends not having discovery profile,,,288156,,,,,,
1252329554,"[Template Engine] Mappings between labels and values in not reversible for <property> with id=""functional_area""",,,288775,,,,,,
1252615146,Organize build preferences under Build Settings page,,,289169,,,,,,
1252992036,Tool Settings File field editor incorrectly draws focus.,,,289448,,,,,,
1253086857,[Scanner Discovery] Discovery options does not offer profiles defined in supertypes in project properties,,,289608,,,,,,
1253509055,cannot manipulate files in project A while building project B,,,289986,,,,,,
1253536387,External scanner info error when workspace path contains spaces,,,290051,,,,,,
1253802064,"tutorials dont build, even with CygWin installed.",,,290455,,,,,,
1254934428,DiscoveryTab.java isn't properly protected against internal array being null,,,291690,,,,,,
1254986931,Modifying project properties while build is running freezes UI,,,291737,,,,,,
1255049880,Index out of bounds exception- if try to add DiscoveryOptionsBlock tab-cdt 6.0.1,,,291869,,,,,,
1255062282,Referenced projects built by CommonBuilder don't have build console,,,291886,,,,,,
1255288647,JUnit failure: managedbuilder testLinkedFolder intermittently fails,,,292003,,,,,,
1255288981,JUnit failure: managedbuilder BuildSystem40Tests.test40 does not check benchmarks properly,,,292005,,,,,,
1255346100,"""ERROR: make: *** no rule to make target 'all"" when creating a Makefile C++ Project with other toolchain",,,292066,,,,,,
1255554594,C++ Makefile Project can not be cleaned,,,292339,,,,,,
1257872503,JUnit failure: another regression in managedbuilder BuildDescriptionModelTests,,,294822,,,,,,
1257930986,JUnit failure: managedbuilder BuildDescriptionModelTests.testDesTestgnu21_exe,,,294878,,,,,,
1258122037,deadlock in CfgDiscoveredPathManager.getDiscoveredInfo(),,,295117,,,,,,
1258136149,MakeTargetManager does not scale for Makefiles with a large number of Make Targets,,,295148,,,,,,
1258527109,It takes 2 builds for managedbuild to notice that cdt.core.prefs is modified externally,,,295436,,,,,,
1259394370,Headers not found,,,296404,,,,,,
1259678058,CVS copy of org.eclipse.cdt.make.core.tests is missing data/Makefile.main,,,296622,,,,,,
1259936871,[error parser] [patch] Fixes for GNU ld error parsing,,,296966,,,,,,
1261600422,bug 000001,,,298490,,,,,,
1261653224,Project description delta is not created for some events,,,298509,,,,,,
1261831214,The overlay icon for custom resource settings is misleading,,,298540,,,,,,
1262025290,Restore Defaults does not quite restore Folder Settings,,,298590,,,,,,
1262597438,Failure to navigate include directive in a makefile + error logged.,,,298758,,,,,,
1263284926,'-k' option always appended to custom build command,,,299368,,,,,,
1263628951,"Cannot run program ""g++"". We can`t compile the C++ project.",,,299846,,,,,,
1263671855,Sometimes build settings are not reflected accurately in Project Explorer with folder overlay,,,299857,,,,,,
1263674296,Project Explorer is not notified when FolderDescription is created for an existing folder,,,299858,,,,,,
1263856769,JUnit failure: wrong benchmark for ManagedBuildCoreTests20.testProjectUpdate20_Update,,,300016,,,,,,
1264170159,build status / return code not propagated,,,300554,,,,,,
1264853029,[Error Parser] Makefile error parser shows bogus external location in problems view,,,301338,,,,,,
1264967064,[API] [cdt.make.* and cdt.managedbuilder.*] add @noextend and @noimplement tags,,,301373,,,,,,
1265119833,Scanner discovery prefixes C:\cygwin to user-defined include paths for remote XLC projects,,,301592,,,,,,
1265600550,A selection change in external files causes NPEs,,,302109,,,,,,
1265701986,[Error Parsers] the cygwin specific test cases fail,,,302269,,,,,,
1265965244,[Error Parser] Build preferences should store only customized error parsers,,,302720,,,,,,
1266668545,Mac OS X Snow Leopard gcc generates 64 bit executables by default,,,303412,,,,,,
1266683657,Preference tab Multiple Configurations Edit is different,,,303416,,,,,,
1266707752,Exception in Property Pages Settings on Restore Defaults,,,303422,,,,,,
1266806279,"Building makefile project fails with ""Error 141"" (make) / IllegalArgumentException java exception",,,303463,,,,,,
1267175048,Synch with editor action should trigger right away,,,304033,,,,,,
1267739384,CDT 5.0.2 setup with Cygwin on Windows 7 does not show up built-in include paths,,,304773,,,,,,
1268327790,Save Build Output does not work for referenced projects,,,305610,,,,,,
1268397249,Errors Don't Show Up in Problems Tab when using External Build/Makefile,,,305719,,,,,,
1268736281,[Save Build Console] NPE in BuildOutputLogger,,,306032,,,,,,
1269423732,Build Console no longer shows for non-C/C++ Projects,,,306945,,,,,,
1269601696,Build console does not show output lines that set to be ignored by error parsers,,,307210,,,,,,
1269782159,"Warning markers have a prefix ""make:""",,,307312,,,,,,
1269917803,Context menu of outline for makefile offers 'Add make target' too often.,,,307496,,,,,,
1269932693,Save build console toggle does not work when first being pressed,,,307520,,,,,,
1270482685,When project renamed and built the executable retains the original project name,,,308124,,,,,,
1270625757,[Error Parser] XlcErrorParser shouldn't keep leading spaces in error description,,,308322,,,,,,
1270798453,"""Run Last Make Target"" feature does not work unless used from context menu first",,,308640,,,,,,
1271257679,Project rename not completed in .project and .cproject files,,,309225,,,,,,
1271534936,Organize build items in context menu,,,309579,,,,,,
1271647000,Cannot deactivate workspace path when editing a include path (Path and symbols),,,309641,,,,,,
1272897763,"Inconsistent showing of ""Languages"" in Paths&Symbols tab",,,311429,,,,,,
1272988224,TVT36:TCT134: CHS: English Error Message Found,,,311637,,,,,,
1273745622,JUnit failure in Hudson builds - ManagedBuildCoreTests20.testScannerInfoInterface,,,312812,,,,,,
1273811018,Open eclipse often appear NTVDM CPU has encountered an illegal instruction problem,,,312885,,,,,,
1274168307,"Builder: Assembly files with "".s"" extensions are unable to build.",,,313350,,,,,,
1274258193,xlc scanner discovery per file build output parser doesn't recognize automake format,,,313531,,,,,,
1274516093,Includes path doesn't take until restart,,,314015,,,,,,
1274562516,Scanner discovery not working,,,314032,,,,,,
1274768384,Linker warning not recognized,,,314253,,,,,,
1275271472,some problems modifying files in project B while project A is built.,,,315036,,,,,,
1275303763,xlc scanner discovery scheduling rule issue,,,315117,,,,,,
1275383078,Make ImportExportWizardButtons public,,,315237,,,,,,
1275385267,I'm having problems compiling and running eclipse projects,,,315243,,,,,,
1276072993,Eclipse+Windows+C/CPP+OpenCV+MINGW+GCC compiler problem cannot find -lC:\OpenCV2.0\include\opencv,,,316310,,,,,,
1276522556,Project build doesn't print anything on Console if no error parser is selected,,,316816,,,,,,
1277556419,[Error Parser] GCCErrorParser treats instantiation warnings as errors,,,318093,,,,,,
1277863579,"persistent make targets for existing code (perforce, svn)",,,318419,,,,,,
1278541541,"Icons for ""Library Paths"" and ""Source Location"" on Paths&Symbols property page",,,319206,,,,,,
1279872684,Build console is something black,,,320723,,,,,,
1280317769,Confusing message about redefined macro from xlc error parser,,,321160,,,,,,
1280819076,Headless Builder allow extending the build environment from the command line,,,321588,,,,,,
1280926474,Lost preference: build only if changes in workspace,,,321778,,,,,,
1281347373,NPE in New Project Wizard when MBS turned off,,,322152,,,,,,
1281355437,New Makefile Project with Existing Code wizard silently fails,,,322169,,,,,,
1281716724,"Can't access preferences of any unrelated CDT project having ""bad"" project in workspace",,,322695,,,,,,
1282120470,Configuration null in templateInfo for Makefile projects,,,323039,,,,,,
1282577510,Generate cross linked message for redeclaration xlc error,,,323445,,,,,,
1282633992,$(selected_resource_location) does not work consistently with CDT build,,,323487,,,,,,
1282637524,[Scanner Discovery] Regression: Current Directory is never discovered in CDT 6.0.2,,,323498,,,,,,
1282887870,"Makefile generation is wrong, -o argument",,,323810,,,,,,
1283396006,Where to specify the processor,,,324279,,,,,,
1284423935,Problems with Includes for GNU Autotools projects,,,325194,,,,,,
1285721264,"Menu item ""Resource Configurations"" is missing for files excluded from build",,,326485,,,,,,
1285743891,"when assigning a value to pointee, pointer changes as well",,,326529,,,,,,
1285770251,[Backport] Lost preference: build only if changes in workspace,,,326594,,,,,,
1285793987,make: execvp: echo: Permission denied,,,326622,,,,,,
1287564942,CommonBuilder should use EFSExtensionManager to determine build working directory,,,328250,,,,,,
1287658314,Improve handling of MS specific modifiers with VC toolchain,,,328384,,,,,,
1287731211,"""C/C++ Build"" does not show under Preferences",,,328472,,,,,,
1288407113,How to run Eclipse c++ ide on ubuntu?,,,329131,,,,,,
1288940173,[crossgcc]Crossgcc plugin fails to build a project,,,329531,,,,,,
1289469094,Sorting of follow-up errors from gcc in Problems tab,,,330009,,,,,,
1289489018,eclipse CDT crashes when using gnuplot pipe,,,330044,,,,,,
1289809667,Debug configuration doesn't compile with gcc 4.5.1,,,330249,,,,,,
1290400526,NPE opening Build > Environment preference page,,,330785,,,,,,
1290510249,Xlc error parser can't figure out that file name is in quotes,,,330941,,,,,,
1291373044,"NLS: ""Clear"" button label in Makefile Project preferences truncated",,,331783,,,,,,
1292103121,how to define links to libraries like semaphore.h or mat.h,,,332384,,,,,,
1293171472,Import/Export Settings Wizard for C/C++ not working correctly for workspace paths,,,333190,,,,,,
1294050437,the stock hello_world project fails to find gcc,,,333430,,,,,,
1294823725,Build Preferences need some tidying,,,334118,,,,,,
1294873089,[MS Toolchain] Error in compiler command,,,334214,,,,,,
1295951522,Configurations from projectTypes are included in ManagedBuildManager#getExtensionConfigurations,,,335338,,,,,,
1295977530,Crash on startup in non-empty working directory OpenSuse 11.3,,,335401,,,,,,
1296925321,CDT 8.0 build does not recognize Cygwin toolchain,,,336429,,,,,,
1297069108,"Preference to limit build output should use the words ""number of"" instead of ""#""",,,336513,,,,,,
1297076106,Run Last Make Target F9 does not work from C++ editor,,,336536,,,,,,
1297790941,JUnit failure: managedbuilder - 3 failures on Linux related to spaces in *.d files,,,337264,,,,,,
1298978590,"""Launch failed. Binaries not found"" on Photran",,,338562,,,,,,
1299222591,Highlight the doxygen comment different as normal comment,,,338926,,,,,,
1299331997,"Preference ""Show source roots at the top of project"" should also apply for Make Target View",,,339015,,,,,,
1299574637,Editor position of 'error' keeps focus in 'Project Explorer',,,339230,,,,,,
1299659500,Doesn't link functions in a namespace but does link to function decalered as class' static,,,339358,,,,,,
1299834271,IBuildRunner should be an abstract base class,,,339703,,,,,,
1300194138,RFE: make Binaries folder use build directory instead of assuming,,,340073,,,,,,
1300270893,Makefile is hiddent in projectview,,,340173,,,,,,
1300274146,[Scanner Discovery] Per file scanner discovery does not work,,,340180,,,,,,
1300949445,Include Path gets corrupted when deleting source folder,,,340843,,,,,,
1301062720,CDT Global Build Console created for every CDT CBuildConsole extension,,,340995,,,,,,
1301461388,Project Explorer / Indexer does not update files when switching build config,,,341338,,,,,,
1301472240,C/C++ General > Paths & Symbols > Include Files > Add... > File system... file filter is broken,,,341362,,,,,,
1301476969,Eclipse PATH environment variable in 64-bit on Win7 not working,,,341379,,,,,,
1302096098,Scanner discovery output is lost when running compiler specs command,,,342069,,,,,,
1302604718,NPE in ChangeBuildConfigActionBase,,,342609,,,,,,
1302620706,Ability to create build console dynamically,,,342640,,,,,,
1303128427,"""CDT Internal Builder"" cannot detect build error",,,343186,,,,,,
1303320161,Cross GCC doesn't clear gcc settings,,,343466,,,,,,
1303925317,${selected_resource_location} is not consistently populated,,,344060,,,,,,
1161701981,[MBS] Parallel optimal number could be better,,,162144,,,,,,
1162884110,"Include Paths -I""""",,,163650,,,,,,
1168945585,ManagedBuildManager.saveBuildInfo assumes being called in display thread,,,170660,,,,,,
1182223753,Dependencies with whitespaces returned by tool's custom dependency calculator passed to makefile incorrectly by CDT,,,193279,,,,,,
1188313224,Bad 'subdir.mk' gen for linked folder name containing proj name,,,201478,,,,,,
1213352658,"""Other objects"" list does not resize",,,237115,,,,,,
1232035256,Scanner Profile implementation badly customizable,,,261280,,,,,,
1232289568,MinGW path searched again no matter what,,,261431,,,,,,
1233753094,XLC Compiler Property Page Class Cast Exception,,,263682,,,,,,
1234003358,NullPointerException for missing toolchain plugin,,,264041,,,,,,
1234292680,Environment variables not working in GNU C Include Directories,,,264447,,,,,,
1234761078,The GCCSpecsConsoleParser class is not picking up macro definitions with parameters correctly,,,264998,,,,,,
1234938767,Environment persistence reload issues,,,265282,,,,,,
1235106536,CommonBuilder#build API became uncallable from clients,,,265620,,,,,,
1235740191,Extra backslashes added when store custom build properties,,,266540,,,,,,
1235905706,Project properties window wrong resize when selecting setting options,,,266618,,,,,,
1236934817,Discovery profile options panel doesn't show since 5.0.2 up,,,268528,,,,,,
1237561720,Exception in Settings tab in project properties when applying a change of artifact type,,,269571,,,,,,
1240476586,Linked resources do not work under CygWin,,,273446,,,,,,
1240697243,Tool Options do not expand build variables correctly confusingly adding unmatching curly bracket at the end,,,273705,,,,,,
1240826489,xlc toolchain doesn't specify xlc error parser,,,273898,,,,,,
1240826830,xlc toolchain doesn't specify xlc error parser,,,273899,,,,,,
1241512425,Silently ignored exception when creating custom applicability calculators,,,274998,,,,,,
1241523990,misarranged UI in Properties Settings page,,,275030,,,,,,
1241589379,Internal builder claims nothing needs to be built,,,275137,,,,,,
1241608694,Tool option orders in Property Pages differ from spec. in plugin.xml,,,275188,,,,,,
1241613745,specifying absolute location for build artifact doesn't work when using internal builder,,,275200,,,,,,
1241664347,Incorrect documentation for IManagedOptionValueHandle.EVENT_*,,,275272,,,,,,
1241769666,Build failed due to dependency files with spaces,,,275462,,,,,,
1242743534,[UPC] fix UPC toolchain,,,277001,,,,,,
1242751728,multiple definition of main() problem,,,277029,,,,,,
1243402970,Managed build doesn't work for *.s assembler files,,,278026,,,,,,
1244454513,No dependency generated when linking a static library from a project,,,279490,,,,,,
1245331582,Make file produced incorrectly,,,280821,,,,,,
1246389614,"Linker settings ""Other Objects"" not working on Windows (MinGW)",,,282092,,,,,,
1247037609,Internal CDT Builder incorrectly filters out quote characters from symbols,,,282845,,,,,,
1247390955,Linker 'Other Objects' does not work with files indicated by workspace reference,,,283248,,,,,,
1248181381,turn off binary parser for XLC toolchain by default,,,284175,,,,,,
1248624876,No build if the referenced static lib project changed,,,284684,,,,,,
1249299650,Bad API usage(???) in Build Selected File(s),,,285475,,,,,,
1249303529,Errors found in Java Properties Files,,,285480,,,,,,
1249350139,Superfluent rebuilds in dependent shared library project.,,,285537,,,,,,
1252009664,"Other Objects translate to ""..\..\"" in build command",,,288591,,,,,,
1252571208,definedSymbols + string option with browseType messes up Properties->Tool Settings layout.,,,289080,,,,,,
1253510634,Libraries options in GCC Linker section are ignored,,,289993,,,,,,
1254841542,(IConfiguratioN).getArtifactName affected by MBSWizardHandler change,,,291537,,,,,,
1254892036,API tooling warning/error when implementing IBuildMacro,,,291585,,,,,,
1254894748,Ant / cpptasks compile errors not relected in editor,,,291587,,,,,,
1255432669,build output of dependent projects is hidden on commandline make,,,292166,,,,,,
1255432869,generated makefiles: default target and performances,,,292169,,,,,,
1255435407,error conditions pops up GUI dialog: unusable for build server,,,292175,,,,,,
1256413226,GnuMakefileGenerator adds incorrect dependency to final artifact,,,293247,,,,,,
1257266633,JUnit failures related to files with spaces in managedbuilder test suite,,,294135,,,,,,
1257304372,Changes in header files do not trigger project changes required for build,,,294170,,,,,,
1257324388,Managed builder clean command echoes failure even when falling back to programmatic clean,,,294203,,,,,,
1258373615,Makefile is not created for managed make C/C++ project,,,295275,,,,,,
1258618289,Changing Artifact type / name should update exported settings,,,295588,,,,,,
1258686507,Build All Configurations doesn't work for different builders other than CDT Common Builder,,,295690,,,,,,
1261664462,missing <template element for EmptyProject?,,,298513,,,,,,
1264456240,Cross GCC toolchain doesn't pick up C files,,,300762,,,,,,
1266405823,[API] [cdt.managedbuild.core] Can we remove deprecated IOption.overridesOnlyValue() yet?,,,303095,,,,,,
1266829478,HeadlessBuild support for importing a tree of projects,,,303488,,,,,,
1267101847,Deleted linked resource in managed project is still being built.,,,303953,,,,,,
1268054227,Suspicious code in managebuilder.ui,,,305041,,,,,,
1268120507,Managed build model is not thread safe,,,305146,,,,,,
1269621995,extend visibility of fields in GnuMakefileGenerator,,,307244,,,,,,
1269852494,[Internal builder] multiple files including the same header are not all rebuilt when the header is modified,,,307402,,,,,,
1269978337,CYGWIN Toolchain - Cannot specify libraries for linking.,,,307594,,,,,,
1271155269,IManagedCommandLineGenerator lacks context,,,309024,,,,,,
1271815968,Headless build import fails silently with relative pathname,,,309909,,,,,,
1272308470,FileSystemUtilityManager cannot handle relative Cygwin/MinGW paths,,,310560,,,,,,
1272434327,Need -include GCC compiler option,,,310802,,,,,,
1273135335,An Internal error occured during Launching,,,311898,,,,,,
1273156555,TVT36:TCT179: TVT-CSY: untranslated strings,,,311971,,,,,,
1274008359,Includes path lost on restart,,,313038,,,,,,
1274246447,Empty linker search path if location can't be resolved,,,313503,,,,,,
1274269243,"The ""Paths and Symbols"" window lacks an ""Output Location"" tab.",,,313587,,,,,,
1275367767,Unknown tool option silently breaks all other options => gives broken build,,,315187,,,,,,
1275568550,fix unmerged xlc/xlupc toolchains,,,315645,,,,,,
1276702394,"""Build automatically"" doesn't work",,,317119,,,,,,
1277481849,Cross GCC toolchain not contain Cross GCC Archiver and Cross GCC Assembler,,,318056,,,,,,
1277799238,Adding a define at the top-level doesn't correctly rebuild sources where compiler tool has other overriden options,,,318331,,,,,,
1277855621,Invoking CDT Builder takes over 1 minute for managed project,,,318410,,,,,,
1277961432,Use of deprecated org.eclipse.core.runtime.PluginVersionIdentifier,,,318581,,,,,,
1278060214,Incorrect chopping of weird paths in option value like ${workspace_loc:/proj}/path,,,318738,,,,,,
1278482519,Deprecated extension point org.eclipse.core.runtime.contentTypes in org.eclipse.cdt.managedbuilder.core/plugin.xml,,,319113,,,,,,
1279011856,Unnecessary semicolons in managedbuilder.core,,,319737,,,,,,
1279083936,Javadoc unexpected tags,,,319830,,,,,,
1280223973,Getting Library search paths from Tool's Option,,,321040,,,,,,
1280484411,"""NLS unused messages"" warnings running headless build",,,321374,,,,,,
1280522621,"Retire unused classes CollectionMap, HashSetMap, LinkedHashSetMap, PathTreeSetMap",,,321415,,,,,,
1282642582,Builder options not getting copied,,,323512,,,,,,
1283223273,Headless Builder: Need ability to pass additional tool options,,,324062,,,,,,
1283981624,GnuMakefileGenerator does not properly handle tools which have more than one primary input type,,,324816,,,,,,
1285834132,[Performance] MBS generated makefiles for static library projects add dependencies on referenced archives,,,326671,,,,,,
1285838891,Invoking CDT Builder taking 10-17 seconds for incremental builds,,,326687,,,,,,
1287140772,[Build selected File] Compiler Errors are not shown in Problems View,,,327921,,,,,,
1287651116,Tool Settings Configurations Are Not Kept Separate,,,328363,,,,,,
1288114295,NPE when compiler options are displayed,,,328780,,,,,,
1290649600,Standard Make Project Build locks project,,,331085,,,,,,
1292234938,Folder-Specific properties are not applied,,,332450,,,,,,
1295430526,CDT headlessbuilder can't handle the dependent projects correctly,,,334799,,,,,,
1299334638,Eclipse CDT crashes every 3-15 mins,,,339017,,,,,,
1300351776,"""Clear"" button label on Makefile Project Preferences truncated",,,340313,,,,,,
1300352146,"""Clear discovered entries now:"" label on Makefile Project Preferences truncated",,,340315,,,,,,
1303290835,CrossGCC adds bin to Path always,,,343427,,,,,,
1303292051,Visual C++ build def has bad output flag,,,343431,,,,,,
1303623804,Exceptions during Build Selected Files operation are not displayed in the Build Console,,,343700,,,,,,
1226632785,Infrastructure for verifying c/c++ code in the editor,,,255323,,,,,,
1240246376,[code analysis] False Positive for Statement has no effect checker,,,272995,,,,,,
1240386630,[code analysis] checker for non-virtual destructor in class with virtual method,,,273251,,,,,,
1243929284,[code analysis] CodanProblemReporter would create duplicate markers given an opportunity,,,278779,,,,,,
1244591818,[code analysis] define API vs. non-API,,,279740,,,,,,
1245719879,[code analysis] Catch exception by reference,,,281187,,,,,,
1248749046,[code analysis] Codan report markers on wrong files,,,284830,,,,,,
1248921607,[code analysis] NPE during reconcile,,,285125,,,,,,
1248946321,[code analysis] Run code analysis freezes Eclipse,,,285173,,,,,,
1251199636,[code analysis] Codan checkers are still run even if disabled in properties,,,287588,,,,,,
1269204398,[codan] Property page for codan shows up on non C projects,,,306658,,,,,,
1269350214,[codan]  f.p in Suggested parenthesis around expression,,,306856,,,,,,
1269510154,"[code analysis] False reports ""Statement has no effect"" in throw",,,307066,,,,,,
1269782535,CODAN: Quick Fix not working if invoked with CTRL-1,,,307314,,,,,,
1269854397,Every project non-C/C++ project has the C/C++ Code analysis property,,,307409,,,,,,
1269855696,[codan] Quick fix for assignment in condition works incorrectly,,,307414,,,,,,
1269917726,NPE in NonVirtual Destructor,,,307495,,,,,,
1270090962,project property page can not be opened under CDT 6.0,,,307829,,,,,,
1271599313,Problems disappear and reappear every time you type,,,309607,,,,,,
1274368745,"False ""Statement has no effect"" warnings on assignment of class instances.",,,313817,,,,,,
1274441821,Test bug,,,313949,,,,,,
1275475848,CodanMarkerProblemReporter should batch marker deletion,,,315425,,,,,,
1275499026,Invalid Codan error for return statement,,,315518,,,,,,
1275689635,Typo in AbstarctCodanCMarkerResolution (Abstract),,,315863,,,,,,
1275987961,[f.n.] Codan does not find errors in inner functions,,,316154,,,,,,
1276072742,"[fp] No return, in function returning non-void doesnt work with typedef",,,316309,,,,,,
1276530102,Ast provided in codan checker out of sync with indexer,,,316836,,,,,,
1276658180,Typo in org.eclipse.cdt.codan.core.CodanRuntime#getChechersRegistry(),,,317016,,,,,,
1276681229,An exception is constructed but it's not thrown in method org.eclipse.cdt.codan.core.param.BasicProblemPreference#importValue(StreamTokenizer),,,317061,,,,,,
1276683510,Typos in cdt-codan source code,,,317067,,,,,,
1276686462,Wrong text in exception of MapProblemPreference,,,317075,,,,,,
1276941434,Enhancement request in org.eclipse.cdt.codan.core.param.FileScopeProblemPreference,,,317361,,,,,,
1277069652,Method org.eclipse.cdt.codan.core.param.MapProblemPreference.setValue(Object) makes inefficient use of keySet iterator instead of entrySet iterator,,,317394,,,,,,
1277070328,"Method org.eclipse.cdt.codan.core.param.FileScopeProblemPreference.exportPathList(String, IPath[]) concatenates strings using + in a loop",,,317395,,,,,,
1277144384,Need a marker attribute to store extra problem parameters,,,317538,,,,,,
1277970359,checker that a static method does not access non-static members,,,318599,,,,,,
1278148567,[fp][No return value] typedef void VOID,,,318789,,,,,,
1279417501,A codan checker for detecting format string vulnerabilities,,,320187,,,,,,
1279736022,"Quick fix for add field or variable results in ""void a;""",,,320575,,,,,,
1280005203,Codan throws ResourceException for files outside workspace,,,320833,,,,,,
1280487889,[performance] ProblembindingChecker.isInClassContext is very slow,,,321383,,,,,,
1280588312,[performance] QuickFixCreateField is very slow,,,321437,,,,,,
1280855251,Code analysis problems trigger a confirmation dialog when launching a program,,,321659,,,,,,
1281688775,Codan preferences page should show up in editor preferences,,,322661,,,,,,
1282306201,"Indexer reports ""return has value, in function returning void"" when void func returns the return value of void func.",,,323278,,,,,,
1284368075,test,,,325123,,,,,,
1284756759,Run code analysis on folders,,,325669,,,,,,
1285911825,"Macro name is reported as unresolved symbol, not the actual symbol after macro expansion",,,326768,,,,,,
1286979249,[code analysis] Bad function name incorrectly reported on constructor and destructor,,,327710,,,,,,
1287043869,heap gets completely full by end of day; mouse & key response becomes 3-4 seconds,,,327779,,,,,,
1287837588,Make Suspicious semicolon checker configurable,,,328532,,,,,,
1289320466,ResourceException when opening a file outside workspace,,,329858,,,,,,
1291375691,"NLS: ""Syntax and Semantic Errors"" Code Analysis preferences not externalized for translation",,,331790,,,,,,
1291377650,NLS: Strings on Code Analysis - Customize Problem dialog not externalized for translation,,,331794,,,,,,
1291951157,Parser misinterprets return statement in lambda,,,332285,,,,,,
1293487639,Parser gives bogus warning about no return value when SFINAE is used,,,333255,,,,,,
1294580363,"""No break at the end of this case"" checker needs to be smarter",,,333813,,,,,,
1295034136,[codan] ResourceException finding markers,,,334447,,,,,,
1296485329,"Suspicious semicolon is not reported in ""else"" clause",,,335901,,,,,,
1296489361,Exception in switch statement,,,335909,,,,,,
1296832801,Codan Checkers get called too many times from incremental builds,,,336396,,,,,,
1296833194,Divide launch options for internal checkers and external checkers,,,336398,,,,,,
1297083616,Codan shouldn't bother if the file is not under C/C++ project,,,336554,,,,,,
1297269174,Specify a way to simply enable/disable external checkers.,,,336770,,,,,,
1297750923,Codan throws ResourceException when adding linked folder to project,,,337204,,,,,,
1297952626,AbstractIndexAstChecker allows AST to outlive index read lock,,,337486,,,,,,
1297953462,Bad exception handling in Codan,,,337487,,,,,,
1298231824,"Warning about ""void"" in late-specified return type",,,337677,,,,,,
1298497459,Bogus warning in macro that resolves to 'case' statement,,,338046,,,,,,
1298813026,CodanCReconciler does not find resources consistenly,,,338349,,,,,,
1298904879,"Codan calls ""before"" and ""after"" even for checkers that are not supposed to run in a launch mode",,,338467,,,,,,
1298982026,Not found problem with customized settings makes Codan Preference UI unusable,,,338569,,,,,,
1299058157,Codan confuses fields with methods,,,338683,,,,,,
1299602592,Message Pattern should not be user-configurable,,,339294,,,,,,
1299713006,Quick fix create local variable and others do not infer parameter types in method calls,,,339463,,,,,,
1299930489,"[fp] No break at the end of case if ""break"" is defined in braces and in a macro",,,339802,,,,,,
1300192017,NPE using CaseBreak checker,,,340064,,,,,,
1300204137,Codan does not update severity in markers when a problem's severity has been changed in Preferences,,,340092,,,,,,
1301293137,Codan does not handle missing functions in macros correctly,,,341089,,,,,,
1302073051,Unexternalized string in Code Analysis tooltip,,,342012,,,,,,
1302073218,Code Analysis launch options unexternalized,,,342013,,,,,,
1303291872,[checker] Checker to pinpoint unused static functions in a file,,,343429,,,,,,
1303496175,false positive when break is part of an if/else block,,,343676,,,,,,
1303517922,[performance] AbstractClassInstantiationChecker could be a bit faster,,,343682,,,,,,
1303997631,"Bogus ""No return, in function returning non-void""",,,344187,,,,,,
1136234803,Inconsistent key bindings with JDT to comment/uncomment,,,122483,,,,,,
1136876009,folding does not work for templated methods,,,123238,,,,,,
1136883270,Eclipse crashes when there is a lot of outputs in the console.,,,123250,,,,,,
1136917696,C files do not get built in a managed C++ project,,,123357,,,,,,
1137287675,Navigation problems when using symbolic links,,,123897,,,,,,
